longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.036,28.688,4.950217771693133e-05,-3.756745456939825e-07,1.7010161172947846e-05,1.314459723289474e-06,8.876356332621071e-06,-7.525216915382771e-06,3.181649390171515e-06,2.504045005480293e-05,-9.485921736995806e-07,,5.765683681602241e-07
77.046,28.688,3.701338573591784e-05,-3.756745456939825e-07,-1.6630917798465816e-07,3.897368515026756e-05,,,5.472880275192438e-06,9.94017864286434e-06,,,1.0730918802437373e-05
77.057,28.688,7.780590749462135e-06,-3.756745456939825e-07,8.115404853015207e-06,5.183275425224565e-05,1.050014361680951e-05,-2.3030868760542944e-05,-4.329239891376346e-05,3.26862427755259e-05,-9.485921736995806e-07,,7.181449291238096e-06
77.067,28.688,5.484604480443522e-05,-3.756745456939825e-07,2.0416116967680864e-05,5.183275425224565e-05,3.156460297759622e-05,-1.820925717765931e-05,4.040763997181784e-06,2.4020546334213577e-05,1.4707609807373956e-05,,2.202856012445409e-05
77.078,28.688,2.356889353904989e-06,-3.756745456939825e-07,9.90366424957756e-06,1.4109420590102673e-05,2.7284779207548127e-05,-1.4723008462169672e-05,-1.386322492180625e-05,0.000136210132041,-4.790728780790232e-06,,4.145852471992839e-06
77.088,28.688,3.838046541204676e-05,-3.756745456939825e-07,3.526881482684985e-05,1.977577267098241e-05,1.1880199053848628e-05,1.932682380356709e-06,,0.0001975703344214,-4.602582521329168e-06,,4.2828410187212285e-06
77.098,28.688,1.0397235200798605e-05,-3.756745456939825e-07,1.8160253603127785e-05,4.310042641009204e-05,9.907220373861492e-06,,,1.650957415222365e-06,-2.0151398985035485e-06,,3.25520450132899e-05
77.109,28.688,1.2356201295915524e-05,-3.756745456939825e-07,5.881502147531137e-06,3.4025171771645546e-05,,-1.9177590729668736e-05,1.0941064829239622e-05,-3.516853666951647e-06,1.91761614587449e-06,,7.370850198640255e-06
77.119,28.688,3.914438639185392e-05,-3.756745456939825e-07,5.739137122873217e-06,2.2297852410702035e-05,3.5226287309342297e-06,-1.8058593695968737e-06,-3.96264331357088e-05,-2.1206039946264355e-06,-3.2767497941676997e-06,,2.7202588171348907e-05
77.129,28.688,0.0001289282226935,-1.042759231495438e-05,1.0993788237101398e-05,7.674788321310189e-06,-6.597220476578514e-07,,-5.044195131631568e-05,2.7745396437239837e-05,7.613560683239484e-06,,5.396980122895911e-05
77.14,28.688,8.902708941604942e-06,-4.1023822632269e-06,2.7493251764099117e-05,5.056664667790756e-05,9.998984023695812e-05,-1.3612274415208958e-05,-3.5090240544377598e-06,1.6643576600472443e-05,,,9.810141818888951e-07
77.15,28.688,2.804669020406436e-05,-1.566745231684763e-05,9.268434951081872e-06,5.056664667790756e-05,5.008309472032124e-06,-9.691231753095051e-06,-2.349070427953848e-06,0.0001667499454924,2.919789494626457e-06,,-2.553699687268818e-06
77.161,28.688,5.204236458666856e-06,-1.1639812328212429e-05,4.167381121078506e-05,1.6414467154390875e-06,3.8925063563510776e-05,-1.4468749213847332e-05,6.510596449516015e-06,0.0001643155119381,-1.1099354196630884e-05,,-1.033456646837294e-05
77.171,28.688,4.12944755225908e-05,-1.1639812328212429e-05,1.0826263860508334e-05,3.772544005187228e-05,-1.6206931832130067e-05,-1.3772443708148783e-05,2.033389819189324e-06,-2.1737185306847092e-05,-1.1099354196630884e-05,,0.0001971677847905
77.181,28.688,4.491014806262683e-06,-1.1639812328212429e-05,-7.610249781464518e-07,5.436355422716588e-05,6.379233127518091e-06,-1.6621073882561177e-05,7.895401381574629e-07,0.0001561838726047,-1.1099354196630884e-05,,1.1822178294096377e-06
77.192,28.688,2.928086132669705e-06,-1.1639812328212429e-05,4.417480340634938e-06,2.4786864742054604e-05,9.420748938282486e-06,-2.7066998882219195e-05,,-3.548990662238793e-06,-1.1099354196630884e-05,,1.3313813724380452e-05
77.202,28.688,3.774018477997743e-05,-1.1639812328212429e-05,4.069936403539032e-05,,6.77795424053329e-06,-2.0609355487977155e-05,,1.820364741433877e-05,6.540689810208278e-06,,1.5886866094660945e-05
77.213,28.688,2.10048929147888e-05,-2.1686495529138483e-05,7.791164534864947e-06,1.3416751244221814e-05,7.403263680316741e-06,-8.962792890088167e-06,1.273504130949732e-05,1.2532638720585965e-05,3.790759365074337e-06,,0.0001461617648601
77.223,28.688,3.191285031789448e-06,-2.1686495529138483e-05,5.265427171252668e-05,3.744757486856543e-05,-9.307153959525747e-06,-1.988306757993996e-05,-1.0197614983553649e-06,,-1.135138177232875e-06,,2.0434368707356043e-05
77.233,28.688,1.1110302693850826e-05,-9.534109267406166e-06,8.762643119553104e-06,4.4062475353712216e-05,4.52027416031342e-06,-2.2716294552083127e-05,4.57396890851669e-06,1.0156140888284426e-05,-1.1217425708309747e-05,,1.2001329196209554e-05
77.244,28.688,1.740855077514425e-05,-9.534109267406166e-06,6.979599129408598e-05,3.70455818483606e-05,,1.0300011865638227e-07,5.086793066766404e-07,,,,1.348346904705977e-05
77.254,28.688,4.852708116231952e-06,-1.9186245481250808e-05,8.292169695778284e-06,3.70455818483606e-05,1.943357165146153e-05,-1.7399330317857675e-05,3.689985305754817e-06,1.972236168512609e-05,-1.3419661399893812e-06,,7.610537977598142e-06
77.264,28.688,4.184153294772841e-05,-2.2517042452818717e-05,4.924737368128263e-06,1.7595368717593374e-06,5.671440248988802e-06,5.039506959292339e-06,8.833845640765503e-06,9.18540172278881e-06,-5.375447017286206e-06,,3.68998407793697e-05
77.275,28.688,4.560130037134513e-06,-1.1195746083103586e-05,-3.8442303775809705e-06,3.248408029321581e-05,5.34019127371721e-05,-6.936775207577739e-06,7.532060863013612e-06,0.0001569607120472,-1.1099354196630884e-05,,3.407920303288847e-05
77.285,28.688,1.7008800568873994e-05,,2.685320214368403e-05,4.13118141295854e-05,-1.188334749713249e-06,-2.940288686659187e-05,3.63687672688684e-06,1.557188261358533e-05,1.2993526070204098e-05,,2.5546274628140964e-05
77.296,28.688,9.638780284149108e-06,,4.9104506615549326e-05,4.073114178027026e-05,4.987286502000643e-06,-7.992644896148704e-06,-9.116023647948168e-06,,-1.1099354196630884e-05,,4.765635821968317e-06
77.306,28.688,4.4155208911433874e-07,-1.7142901924671605e-05,-8.968850124801975e-06,5.6670869525987655e-05,8.746585081098601e-06,-1.2841585885325912e-05,7.313971764233429e-06,1.427139613952022e-05,,,2.198012680310057e-06
77.316,28.688,3.678997018141672e-05,-2.068674803012982e-05,7.046115570119582e-06,1.6572534150327556e-05,3.992625715909526e-05,-2.7694853997672908e-05,-1.4830634427198676e-05,0.000177333378815,-6.5413596530561335e-06,,5.868525477126241e-06
77.327,28.688,2.1887799448450096e-06,-1.839342621678952e-05,3.3787040592869744e-05,2.612595199025236e-05,4.107643326278776e-05,-2.2660109607386403e-05,-7.040435434646497e-07,6.22865445620846e-06,1.7628584600970498e-06,,2.087032771669328e-05
76.974,28.698,8.22095898911357e-06,,-1.5718598660896532e-05,2.423858859401662e-05,0.0002050554903689,-9.691231753095051e-06,5.330980002327124e-06,3.551182453520596e-05,,,1.3292958101374095e-05
76.984,28.698,8.817319758236408e-05,-1.4475064745056445e-05,1.9270122720627118e-05,2.423858859401662e-05,4.367587098386139e-05,-9.691231753095051e-06,1.0272592589899432e-06,1.7164533346658573e-05,,,7.553064733656356e-06
76.994,28.698,3.184855086146854e-05,,1.549657099531032e-05,2.307569229742512e-05,7.815797289367765e-06,-1.4928388736734632e-05,1.7446993751946138e-06,1.2515622984210497e-05,-8.315469131048303e-06,,3.977310825575842e-06
77.005,28.698,1.328163762082113e-05,-1.4314626241684891e-05,1.3259708794066682e-05,1.314459723289474e-06,1.7155716705019586e-06,-1.8341401300858703e-05,-4.6449576984741725e-06,3.957227818318643e-05,-7.700931746512651e-06,,4.841425834456459e-06
77.015,28.698,1.9652656192192808e-05,-1.0196652510785498e-05,1.560780674481066e-06,4.115307820029557e-05,3.6509962228592485e-05,-2.0263327314751223e-05,8.827747478790116e-06,2.68615985987708e-05,-9.01175917533692e-06,,8.199580406653695e-06
77.026,28.698,0.0001540419325465,-2.2373484171112068e-05,7.736915904388297e-06,1.3457507520797662e-05,,-1.4468749213847332e-05,,0.0001485731772845,-9.01175917533692e-06,,4.219474431010895e-05
77.036,28.698,9.438486813451163e-06,-9.103730008064304e-06,2.069794572889805e-05,4.001647175755352e-05,1.7957860109163448e-05,,2.3155911321737221e-07,,-1.8852260836865755e-06,,-3.012268734892132e-06
77.046,28.698,1.6662590496707708e-05,-9.103730008064304e-06,1.5855579476919957e-05,4.001647175755352e-05,3.283817704868852e-06,5.115174644743092e-06,-4.246843673172407e-05,1.1313341929053422e-05,2.2797052224632356e-05,,4.886088936473243e-05
77.057,28.698,6.711233436362818e-05,-9.103730008064304e-06,3.377828079464962e-07,4.001647175755352e-05,2.7201011107536036e-05,2.5310798719146987e-06,-2.3710817913524806e-05,1.015693851513788e-05,1.2628896001842804e-05,,2.9184620871092196e-05
77.067,28.698,-2.216748526961965e-07,-9.103730008064304e-06,9.365070496869521e-08,-6.0851139096484985e-06,0.0001786903885658,-6.816946097387699e-06,-5.044195131631568e-05,6.789186591049656e-05,2.397878051851876e-05,,4.466946120373905e-05
77.078,28.698,0.0001036819085129,-2.1135345377842896e-05,9.431852845409594e-07,3.897368515026756e-05,1.151157539425185e-05,-1.900844472402241e-05,-3.681295856949873e-05,4.31818170909537e-06,-6.046966973372037e-06,,7.508890121243894e-06
77.088,28.698,2.8446582291508093e-05,-5.400617553164012e-08,2.0965724161214894e-06,5.183275425224565e-05,1.2180772500869352e-05,-1.703953603282571e-05,1.2365235306788236e-05,,1.4190408364811448e-05,,6.29122359896428e-06
77.098,28.698,2.886120091716293e-05,-5.400617553164012e-08,5.99210943619255e-05,1.705270005913917e-05,1.2808272913389374e-05,-1.7315358491032384e-05,9.010146641230676e-06,2.977909207402263e-05,-2.1098645447636954e-05,,1.0652583114278968e-05
77.109,28.698,1.1010089110641276e-05,-1.1195746083103586e-05,8.086484740488231e-06,1.977577267098241e-05,-3.647036237452994e-07,-1.5795854778843932e-05,-3.760834204058483e-07,0.0001975703344214,-4.939650352753233e-06,,-2.949150939457468e-06
77.119,28.698,8.902708941604942e-06,,5.42034104000777e-06,5.63826433790382e-05,4.645252192858607e-05,-8.507022357662208e-06,,-5.3083385864738375e-06,2.2894086214364503e-05,,4.87825400341535e-06
77.129,28.698,2.9454367904691026e-05,-5.400617553164012e-08,1.2031972801196387e-05,2.4174012651201338e-05,5.195464382268256e-06,-1.816750409489032e-05,5.5596242418687325e-06,-5.3083385864738375e-06,1.193771186080994e-05,,3.70270099665504e-05
77.14,28.698,6.819851842010394e-05,-1.5098770745680667e-05,-1.506529514472277e-07,2.2297852410702035e-05,-1.6206931832130067e-05,-9.081000825972296e-06,-6.741679044353077e-06,1.6442789274151437e-05,2.432500195936882e-06,,1.4812812878517434e-05
77.15,28.698,1.974767292267643e-05,-5.400617553164012e-08,5.487421731231734e-06,2.5229097445844676e-05,-1.8634181060406263e-06,-1.0583486982795876e-05,7.895401381574629e-07,3.682302485685796e-05,-5.091200819151709e-06,,1.86965917237103e-05
77.161,28.698,4.614376393874409e-06,-2.174114524677861e-05,2.6503741537453607e-05,5.056664667790756e-05,6.780437252018601e-05,,5.370421604311559e-06,8.574564162699971e-06,,,1.2055205843353178e-05
77.171,28.698,7.819382403795316e-07,,3.681644557218533e-06,,0.0001499342615716,,2.43938870880811e-06,2.182594926125603e-06,-6.232232408365235e-06,,2.1237979126453865e-06
77.181,28.698,0.000100980818388,-1.435682406736305e-05,-3.065760893150582e-06,1.3416751244221814e-05,4.406375592225231e-05,,-2.5174254915327765e-05,0.0001667499454924,2.196589957748074e-05,,4.716336479759775e-05
77.192,28.698,0.0001374372368445,,1.0134375770576298e-05,5.056664667790756e-05,5.862178295501508e-05,-1.7399330317857675e-05,-5.142589543538634e-06,7.414729043375701e-05,2.048195000270425e-07,,6.008428044879111e-06
77.202,28.698,3.191285031789448e-06,4.155438091402175e-06,-7.644094353054243e-07,3.772544005187228e-05,-5.800448434456484e-06,-1.4847813872620463e-05,9.175328159471974e-06,0.0002345475368201,-2.0151398985035485e-06,,2.4390255930484276e-05
77.213,28.698,2.1463474695337936e-05,4.155438091402175e-06,4.14294936490478e-06,5.436355422716588e-05,3.522671022437862e-06,-1.5470001017092727e-05,-2.840647312041256e-06,-2.1941123122815043e-06,6.682806201752101e-07,,-2.9116574751242297e-06
77.223,28.698,,-4.4981266000831965e-06,4.592749064613599e-06,2.4786864742054604e-05,3.973223647335544e-05,-2.901919469877612e-05,-1.6408002920798026e-06,-1.837423155848228e-06,-4.790728780790232e-06,,8.929237992560957e-06
77.233,28.698,1.8372093109064732e-05,-4.090187758265529e-06,2.1262520021991804e-05,1.7595368717593374e-06,3.75961244571954e-05,5.039506959292339e-06,,8.553593943361193e-06,2.919789494626457e-06,,-2.456537686157389e-06
77.244,28.698,2.500471782695968e-05,,-1.110338416765444e-05,3.857253432215657e-06,8.781132783042267e-05,-7.992644896148704e-06,-3.901049421983771e-05,3.605073061407893e-06,1.5471596270799637e-05,,0.0001736221747705
77.254,28.698,3.511844988679513e-05,4.155438091402175e-06,1.0906109082498006e-06,3.857253432215657e-06,,-2.2660109607386403e-05,,5.980394780635834e-05,-1.6199285255424911e-06,,2.298451727256179e-05
77.264,28.698,6.325789399852511e-06,4.155438091402175e-06,-1.118445652537048e-05,4.658186662709341e-05,6.05462264502421e-06,-1.634781074244529e-05,-8.267213615908986e-07,-1.4334265870274976e-05,-6.4943251345539466e-06,,8.88816939550452e-05
77.275,28.698,1.1330927918606903e-05,-1.3982179552840536e-05,1.9373499526409432e-05,1.7758717149263248e-05,7.983941941347439e-06,,,-7.297314823517809e-06,3.790759365074337e-06,,1.1313870345475152e-05
77.285,28.698,2.096727075695526e-05,-6.549810677825008e-06,2.2620909021497937e-06,3.037316128029488e-05,8.746585081098601e-06,,-5.205849902267801e-06,3.759568699024385e-06,1.934214924403932e-05,,5.890256943530403e-06
77.296,28.698,2.9344239464990096e-06,-1.566745231684763e-05,2.6246574634569697e-05,3.248408029321581e-05,-9.841743121796752e-06,-1.5944699043757282e-05,-3.086784943207022e-07,0.0001663100410951,,,8.624371730547864e-06
77.306,28.698,1.572756445966661e-05,-1.5671903383918107e-05,2.7113783289678395e-05,4.3325226215529256e-06,8.171243280230556e-06,-2.308282273588702e-05,2.3647351099498337e-06,0.0001569607120472,-4.162006462138379e-06,,1.9786020857281983e-05
77.316,28.698,1.5561943200737003e-06,-2.821777161443606e-05,1.0123507081516436e-06,4.073114178027026e-05,2.2322403310681693e-05,-1.4749088222743012e-05,-2.7881118512596004e-05,-4.792399522557389e-06,-3.194706096110167e-06,,2.2567295673070475e-05
76.963,28.707,-2.7953533390245866e-06,-5.075204626336927e-06,1.1715259461198002e-05,4.129128865315579e-05,3.4447701182216406e-05,-1.6621073882561177e-05,,1.0117426427314058e-05,-7.003372957115062e-06,,2.084674861180247e-06
76.974,28.707,2.5717321477713995e-05,-1.435682406736305e-05,-1.9593757315305996e-05,1.891378815344069e-05,5.083448286313796e-06,-1.3248533832665998e-05,2.372747076151427e-06,0.0003634964814409,2.0078354282304645e-05,,9.93304365692893e-06
76.984,28.707,-1.0761297062344966e-06,,-9.092440791391708e-07,1.891378815344069e-05,1.952749244082952e-06,-1.4723008462169672e-05,,1.814765164454002e-05,2.357988523726817e-05,,1.5000316125224344e-05
76.994,28.707,5.379489448387176e-05,-1.587532096891664e-05,2.630735934872064e-06,4.861118941335008e-05,2.37850167650322e-06,-9.449120625504293e-06,1.0195446520810949e-05,-1.5101776625670029e-05,,,1.3379005395108834e-05
77.005,28.707,8.298922330141068e-05,-1.842334313550964e-05,1.457639973523328e-05,2.423858859401662e-05,1.1254010132688563e-05,-2.074482290481683e-05,-3.337762109367759e-06,0.0001322427997365,2.1050400391686708e-05,,0.0001648190809646
77.015,28.707,-1.650993681323598e-06,-1.5098770745680667e-05,1.1184402865183074e-05,2.423858859401662e-05,0.000106081010017,-1.682160291238688e-05,1.0592921171337366e-05,9.729435987537728e-06,1.832248381106183e-05,,8.17571890365798e-06
77.026,28.707,1.32170889628469e-05,,3.18622805934865e-05,4.2777952330652624e-05,,2.5310798719146987e-06,-7.268660738191102e-06,0.0001245803723577,2.094727460644208e-05,,-1.2322481097726268e-06
77.036,28.707,9.50553294387646e-05,,2.877683300539502e-06,4.115307820029557e-05,,-1.7315358491032384e-05,5.831017006130423e-06,,-1.580917160026729e-05,,7.058431037876289e-06
77.046,28.707,8.393808093387634e-05,-1.7367226973874494e-05,1.3060517630947288e-05,-6.0851139096484985e-06,1.6512933143530972e-05,-1.368794073641766e-06,-2.3216509362100624e-05,1.2515622984210497e-05,-9.84491634881124e-06,,1.498569872637745e-05
77.057,28.707,4.4779866584576666e-05,-1.7367226973874494e-05,9.146174306806644e-06,4.001647175755352e-05,1.151157539425185e-05,,1.553919588559438e-07,1.026066456688568e-05,-9.84491634881124e-06,,3.795330849243328e-05
77.067,28.707,2.2582669771509245e-05,-2.9107073714840222e-05,5.741337190556806e-06,7.674788321310189e-06,5.059471732238308e-06,-1.4326878044812474e-05,-5.704945124307415e-06,0.0004037273756694,-1.580917160026729e-05,,1.1302007806079928e-05
77.078,28.707,6.720779765601037e-06,,8.971873057816993e-07,9.3582739282283e-06,1.2808272913389374e-05,,9.010146641230676e-06,,-8.315469131048303e-06,,1.2846523532061838e-05
77.088,28.707,4.309361975174397e-05,-1.3982179552840536e-05,1.0813358130690176e-05,1.6414467154390875e-06,-9.484063411946408e-06,-1.93348550965311e-05,1.3647374430547646e-07,0.000173883192474,2.2797052224632356e-05,,2.7202588171348907e-05
77.098,28.707,1.7175865650642663e-05,-3.0099967261776328e-05,2.1318364815670066e-05,1.6414467154390875e-06,1.4456147255259566e-05,-2.2716294552083127e-05,1.133965724875452e-06,6.789186591049656e-05,2.3948027774167717e-06,,1.1564915439521428e-05
77.109,28.707,5.346526086213999e-05,-1.096423056878848e-05,8.150750545610208e-06,3.897368515026756e-05,,-1.3772443708148783e-05,,6.8479471337923314e-06,-9.315544957644306e-06,,4.079001155332662e-05
77.119,28.707,2.8558430130942725e-05,-8.904489732231013e-06,9.107261433882741e-08,1.705270005913917e-05,2.102627149724867e-06,-1.1836772500828374e-05,-6.305316674115602e-06,1.458541737520136e-05,,,1.125914786825888e-05
77.129,28.707,3.271411333116703e-05,-2.4108301658998244e-05,7.474534504581243e-05,3.864019890897907e-05,1.5817977327969857e-05,-2.940288686659187e-05,-7.013827598711941e-07,9.94017864286434e-06,-1.3959471289126668e-05,,1.4465961612586398e-05
77.14,28.707,4.614376393874409e-06,-1.4475064745056445e-05,6.8269309849711135e-06,5.63826433790382e-05,4.379802703624591e-05,-1.7399330317857675e-05,-2.5174254915327765e-05,4.31818170909537e-06,1.4190408364811448e-05,,3.42027451551985e-05
77.15,28.707,7.819382403795316e-07,-2.6069448722410016e-05,3.24584252666682e-05,4.310042641009204e-05,-1.436842580915254e-06,-1.8247881598654203e-05,-8.152590453391895e-06,1.6260095435427502e-05,-6.046966973372037e-06,,6.532548923132708e-06
77.161,28.707,7.34379773348337e-06,-8.904489732231013e-06,-3.3534035992488498e-06,2.0795432646991685e-05,5.211095412960276e-06,,1.273504130949732e-05,1.957562199095264e-05,2.1462841687025502e-05,,8.715124749869574e-06
77.171,28.707,3.774018477997743e-05,-8.904489732231013e-06,8.437798896920867e-06,2.2297852410702035e-05,,2.450285137456376e-06,4.119762706977781e-06,8.144617822836153e-06,1.193771186080994e-05,,6.630322604905814e-05
77.181,28.707,8.429944500676356e-06,-2.231945109087974e-05,-3.2081579774967395e-06,2.5229097445844676e-05,-1.1684104492815095e-06,-2.5200977688655257e-05,3.689985305754817e-06,1.6442789274151437e-05,-4.939650352753233e-06,,4.724340760731138e-05
