longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.078,28.776,,7.45929719414562e-06,,7.417099550366402e-05,0.0001035135428537,,,,4.72112515126355e-06,-1.13233845695504e-05
77.088,28.776,,-3.366047531017102e-05,,0.0002315338497282,0.0002184796321671,,,,6.718091026414186e-05,-4.735463335237e-06
77.098,28.776,,,,5.795499600935728e-05,5.207745925872587e-05,,,,2.3192101252789143e-06,0.0001886805257527
77.109,28.776,,-1.977164356503636e-05,,,3.221559381927364e-06,,,,2.5102066501858644e-05,1.4812922017881649e-06
77.119,28.776,,-2.9542268748627976e-05,,,3.3269890991505235e-05,,,,1.8914011889137328e-05,
77.129,28.776,,-1.0322555681341328e-05,,0.000141705822898,6.506407225970179e-05,,,,4.6506800572387874e-05,7.996263775567058e-06
77.14,28.776,,,,4.283974340069108e-05,0.0002284423680976,,,,6.160419161460595e-06,6.739306263625622e-05
77.15,28.776,,,,0.0002373170282226,0.0001536314521217,,,,8.961730600276496e-06,-2.875247673728154e-06
77.161,28.776,,-9.565073014528023e-06,,,3.3619257010286674e-05,,,,1.1946799531870056e-05,-1.813849121390376e-05
77.171,28.776,,1.1022760190826377e-05,,0.0002058538084384,0.0001025046658469,,,,5.5109219829319045e-05,-4.493268988881027e-06
77.181,28.776,,4.143403202760965e-06,,0.000269663229119,4.575146886054426e-05,,,,8.867149517755024e-06,3.736154894795618e-06
77.192,28.776,,1.6593103282502852e-05,,,0.0001793182163964,,,,1.7871061572805047e-05,9.472729288972914e-05
77.202,28.776,,-3.5758159356191754e-05,,7.881804776843637e-05,8.615434126113541e-06,,,,1.5099145457497798e-05,5.6292221415787935e-05
77.213,28.776,,1.08639903828589e-06,,,7.235538760141935e-06,,,,-4.156347586103948e-06,1.6342779417755082e-05
77.223,28.776,,,,0.0001263107842532,7.665943849133328e-05,,,,0.0001591339241713,
76.953,28.786,,,,0.0002089653426082,2.519446934456937e-05,,,,2.6354869987699203e-05,1.012131633615354e-05
76.963,28.786,,,,,4.489881030167453e-05,,,,8.759368938626722e-06,-5.196551501285285e-05
76.974,28.786,,-6.815874803578481e-05,,,0.0001315582339884,,,,5.20953290106263e-05,
76.984,28.786,,-7.644638571946416e-06,,,0.0002781753719318,,,,6.387187750078738e-05,
76.994,28.786,,,,,0.0002579483261797,,,,6.651114290434634e-06,2.3178465198725465e-05
77.005,28.786,,,,6.54047034913674e-05,0.000123156394693,,,,2.2182768589118496e-05,-1.9765800971072167e-05
77.015,28.786,,3.706736970343627e-05,,,0.0001536230556666,,,,4.956173143000342e-05,-5.0251746870344505e-06
77.026,28.786,,,,,0.0001236984680872,,,,1.0581342394289097e-05,-9.10351809579879e-06
77.036,28.786,,,,,0.0001296654809266,,,,3.689675395435188e-06,3.65579103345226e-06
77.046,28.786,,3.592933580875979e-06,,6.358857353916392e-05,5.9809015510836616e-05,,,,1.0285829375789037e-05,4.799180169356987e-05
77.057,28.786,,,,7.729756907792762e-05,2.7360270905774087e-05,,,,1.4940357687009964e-05,0.0002061344275716
77.067,28.786,,-4.3337793613318354e-05,,5.866597712156363e-05,4.467007238417864e-05,,,,1.596753099875059e-05,6.925990601303056e-05
77.078,28.786,,4.718796844827011e-06,,,5.1776296459138393e-05,,,,2.530518713683705e-06,-3.67425054719206e-05
77.088,28.786,,,,4.064613676746376e-05,8.965392771642655e-05,,,,4.05123719247058e-05,4.929435817757621e-06
77.098,28.786,,-1.8835738956113343e-05,,,0.0002735340385697,,,,0.0001936824555741,
77.109,28.786,,,,,0.0001071019214577,,,,4.94324485771358e-05,4.235602773405844e-06
77.119,28.786,,-6.601172117370879e-06,,0.0002315338497282,7.450512202922255e-05,,,,1.899305425467901e-05,-1.3938666597823612e-05
77.129,28.786,,-1.4064632523513865e-05,,6.767680315533653e-05,0.0002694512659218,,,,3.906587608071277e-06,8.17383115645498e-05
77.14,28.786,,-7.730455399723724e-05,,,-1.1999617527180815e-05,,,,8.551922655897215e-05,0.0001205479711643
77.15,28.786,,,,,1.857612733147107e-05,,,,5.1055694711976685e-06,0.0002833701728377
77.161,28.786,,5.184511974221096e-05,,5.917008093092591e-05,7.186503353295848e-05,,,,1.6898498870432377e-05,3.736154894795618e-06
77.171,28.786,,,,4.283974340069108e-05,-5.990741101413732e-06,,,,8.473568868794246e-07,6.423391459975392e-05
77.181,28.786,,-1.8443453882355243e-05,,0.0003280739474575,-4.215294211462606e-06,,,,3.3398446248611435e-05,-2.5370030925842e-05
77.192,28.786,,-3.823066072072834e-05,,0.0001927671110024,0.0002215591375716,,,,1.461855208617635e-05,1.481073832110269e-05
77.202,28.786,,-2.702553138078656e-05,,0.0002599960425868,8.519541006535292e-05,,,,1.4868148355162704e-05,-2.689276880118996e-05
77.213,28.786,,2.0168754417682067e-05,,,2.9747088774456643e-05,,,,1.4781568324906402e-06,-2.2848569187772227e-06
77.223,28.786,,,,,5.557161784963682e-05,,,,5.239712481852621e-05,0.0001535834890091
76.953,28.795,,4.89198146169656e-06,,6.181759090395644e-05,-1.4948981515772177e-05,,,,9.917485294863582e-05,9.8843353043776e-05
76.963,28.795,,,,5.3334617405198514e-05,0.0001662161375861,,,,8.793351298663765e-06,-3.180834937666077e-06
76.974,28.795,,5.890192824153928e-06,,,8.1885329564102e-05,,,,6.631713858951116e-06,-4.903939043288119e-06
76.984,28.795,,-2.1511476006708108e-05,,4.883612200501375e-05,0.0002300847845617,,,,0.0001047617770382,1.7419608411728404e-05
76.994,28.795,,,,6.729875894961879e-05,7.948344136821106e-05,,,,1.55228772200644e-05,-7.013757112872554e-06
77.005,28.795,,,,,0.0003081457107327,,,,5.538589448406128e-06,
77.015,28.795,,-1.8074988474836573e-05,,,5.829981455462985e-05,,,,1.2492902897065504e-05,
77.026,28.795,,2.0792702343896963e-05,,5.520340710063465e-05,0.0001970247540157,,,,1.0225656296825036e-05,-2.222021612396929e-05
77.036,28.795,,-1.0053890036942905e-05,,,9.196524479193612e-05,,,,1.965454612218309e-05,0.0002727903774939
77.046,28.795,,-4.3337793613318354e-05,,,0.0002530538768041,,,,6.533313808176899e-06,-8.992095536086708e-05
77.057,28.795,,,,0.0003001787699759,4.023911060357932e-06,,,,2.187317659263499e-05,-9.704452168080024e-06
77.067,28.795,,-1.3063936421531253e-05,,,-5.141663223184878e-06,,,,-9.71243707681424e-07,0.0001886805257527
77.078,28.795,,,,,0.0001955387415364,,,,-1.5375271686934866e-05,-2.185517041652929e-05
77.088,28.795,,-2.444496431053267e-06,,,5.139689892530441e-05,,,,6.786673566239188e-06,4.024747340736212e-06
77.098,28.795,,-1.4349099728860892e-05,,7.057504262775183e-05,7.695875865465496e-06,,,,9.855978532868905e-06,-1.3938666597823612e-05
77.109,28.795,,-1.7870388546725735e-05,,,8.331229764735326e-05,,,,8.63334662426496e-06,-1.925874812513939e-06
77.119,28.795,,3.93406517105177e-05,,0.0001471958821639,7.571977039333433e-05,,,,0.0003421968431212,-2.2586116756428964e-05
77.129,28.795,,-1.4041867871128488e-05,,,9.54565402935259e-05,,,,-1.0560432201600634e-05,
77.14,28.795,,-9.995286745834164e-06,,,0.0001603490236448,,,,1.1602650374697989e-05,-2.4029388896451565e-06
77.15,28.795,,-2.039779064944014e-05,,,7.244271546369419e-05,,,,1.983896436286159e-05,0.0001688159245532
77.161,28.795,,-1.765592060110066e-06,,6.767680315533653e-05,-1.4035816093382891e-05,,,,4.000880289822817e-05,-1.35963937282213e-05
77.171,28.795,,1.5323649904530612e-06,,,6.947843939997256e-05,,,,2.164383840863593e-05,7.455913146259263e-05
77.181,28.795,,-7.064813416945981e-06,,5.680231697624549e-05,8.647744834888726e-05,,,,4.032937340525677e-06,-7.899923730292358e-06
77.192,28.795,,-6.268799552344717e-06,,5.917008093092591e-05,8.311638521263376e-05,,,,-2.031423946391442e-06,2.523729563108645e-05
77.202,28.795,,-3.4703400160651654e-05,,0.0004678762925323,7.659903349122033e-05,,,,6.177466730150627e-06,4.4451175540416443e-07
76.953,28.805,,5.890192824153928e-06,,,7.487837865483016e-05,,,,2.212530489487108e-06,3.658847390397568e-06
76.963,28.805,,-3.12395095534157e-05,,0.000178306523594,6.391927308868617e-05,,,,2.599750814624713e-06,-3.815282980212942e-05
76.974,28.805,,,,0.0002119929704349,0.0001033306471072,,,,5.223711559665389e-05,8.528200851287693e-05
76.984,28.805,,1.677793261478655e-05,,5.3334617405198514e-05,3.8939222577027977e-05,,,,3.094959174632095e-05,0.0001633184001548
76.994,28.805,,,,3.913561886292882e-05,-1.225751475431025e-05,,,,5.433669139165431e-05,-5.13508784933947e-05
77.005,28.805,,,,,1.8980919776367955e-05,,,,5.671241524396464e-06,0.0002171998494304
77.015,28.805,,-3.366047531017102e-05,,4.883612200501375e-05,0.0001526072883279,,,,1.085420990420971e-05,6.428778647205036e-07
77.026,28.805,,,,,0.0001004007644951,,,,8.628116120235063e-06,4.782492851518327e-06
77.036,28.805,,5.562261321756523e-06,,,0.0001322399039054,,,,9.011744623421691e-06,6.925990601303056e-05
77.046,28.805,,-4.129165063204709e-06,,,-5.141663223184878e-06,,,,4.173704837739933e-06,7.279112469404936e-05
77.057,28.805,,-5.69797120988369e-05,,5.520340710063465e-05,0.0002049669856205,,,,4.102222646906739e-06,4.891365733783459e-06
77.067,28.805,,1.456283553125104e-05,,,0.0003782384446822,,,,1.178891352537903e-06,7.996263775567058e-06
77.078,28.805,,-3.952526822104119e-05,,,0.0001071019214577,,,,-6.897762432345189e-06,0.0002297306782566
77.088,28.805,,,,,7.450512202922255e-05,,,,4.617218110070098e-06,-1.925874812513939e-06
77.098,28.805,,-5.642921223625308e-06,,,0.0001017546965158,,,,5.436904029920697e-05,0.0001380337926093
77.109,28.805,,9.323742233391386e-06,,,6.0435904742917046e-05,,,,2.079821570077911e-05,8.439177690888755e-06
77.119,28.805,,-2.039779064944014e-05,,0.0001844658982008,6.25752581981942e-05,,,,9.891900845104828e-06,-2.4029388896451565e-06
77.129,28.805,,-2.8288087605687906e-07,,,5.8468489442020655e-05,,,,1.1630900189629756e-05,-5.268057520879665e-06
77.14,28.805,,,,,-1.4035816093382891e-05,,,,-9.72914494923316e-06,0.0002057347883237
77.15,28.805,,1.5323649904530612e-06,,,0.000275576923741,,,,6.06249159318395e-06,-2.923693500633817e-06
77.161,28.805,,-3.0556004730897257e-06,,7.417099550366402e-05,0.0001286334736505,,,,1.9060391878156224e-06,-1.7499379509899882e-06
77.171,28.805,,,,,0.0001618825626792,,,,5.998558208375471e-06,
77.181,28.805,,1.791155773389619e-05,,0.0002178281865781,0.0001525148691143,,,,-2.3878817501099547e-06,-1.0394512173661496e-05
77.192,28.805,,-9.47696480579907e-06,,5.795499600935728e-05,0.0001137799918069,,,,9.74564227362862e-06,-1.0006078809965402e-05
76.953,28.815,,-3.329843093524687e-05,,0.0001516859483672,4.372002513264306e-05,,,,3.4116544611606514e-06,
76.963,28.815,,,,0.0002924827567767,0.0001509530993644,,,,5.529308054974536e-06,2.686915831873193e-05
76.974,28.815,,-7.684631782467477e-06,,,7.103729876689613e-05,,,,3.5092821235593874e-06,-2.6935738787869923e-05
76.984,28.815,,-6.830346592323622e-06,,0.000178306523594,5.829981455462985e-05,,,,3.1176197808235884e-05,-4.2578845750540495e-05
76.994,28.815,,2.8323911465122364e-05,,,2.990129178215284e-05,,,,6.86141765982029e-06,3.629773800639669e-06
77.005,28.815,,5.828081611980451e-06,,4.0049122617347166e-05,0.0002455145004205,,,,1.5602941857650876e-05,-3.685989941004664e-05
77.015,28.815,,,,5.3334617405198514e-05,0.0001028393235174,,,,6.172285065986216e-05,5.854013215866871e-05
77.026,28.815,,,,0.0002089653426082,2.1421845303848382e-05,,,,1.4162276784190908e-05,4.929435817757621e-06
77.036,28.815,,-9.848005902313162e-06,,,3.221559381927364e-06,,,,8.098495527519844e-06,0.0001228086475748
77.046,28.815,,1.456283553125104e-05,,4.883612200501375e-05,1.099395632309097e-07,,,,2.3300486645894125e-05,
77.057,28.815,,3.843585091090063e-06,,,8.515433000866324e-05,,,,4.905777313979343e-05,6.85416380292736e-05
77.067,28.815,,,,,-2.893754754040856e-05,,,,2.822271198965609e-06,
77.078,28.815,,,,,0.0003280729579273,,,,7.67159781389637e-06,-2.2586116756428964e-05
77.088,28.815,,-2.039779064944014e-05,,0.0002184828626923,8.028705633478239e-05,,,,1.8596583686303347e-05,0.0002353273157496
77.098,28.815,,-5.057028374721995e-06,,8.197320130420849e-05,-1.289594638365088e-05,,,,1.246800911758328e-05,-4.4086318666813895e-06
77.109,28.815,,-9.523431799607351e-06,,,7.157273648772389e-05,,,,1.1946799531870056e-05,0.0002366031694691
77.119,28.815,,-2.041362495219801e-05,,,0.0003220925282221,,,,9.028173735714518e-06,
77.129,28.815,,1.5323649904530612e-06,,6.358857353916392e-05,0.0002312178548891,,,,8.867149517755024e-06,0.0002327109978068
77.14,28.815,,,,,0.0001541984529467,,,,0.0001460644707549,
77.15,28.815,,9.552064511808568e-06,,5.866597712156363e-05,-5.709482024940371e-07,,,,1.4790036857448283e-06,-3.720583117683418e-05
77.161,28.815,,-3.827401997114066e-06,,,6.177506293170154e-05,,,,6.843357368779834e-06,4.4451175540416443e-07
77.171,28.815,,,,4.064613676746376e-05,7.659903349122033e-05,,,,0.0001051891376846,0.0001286775368498
77.181,28.815,,-2.71461558440933e-05,,6.221524381544441e-05,0.0001964401162695,,,,0.0001173712589661,-2.639987542352173e-05
77.192,28.815,,-2.4163999114534818e-05,,7.417099550366402e-05,0.0001277351257158,,,,1.1660599739116153e-05,3.737829320016317e-05
77.202,28.815,,-2.6569603505777195e-05,,,7.569658919237554e-05,,,,4.277784319128841e-05,-3.655158434412442e-05
77.213,28.815,,,,5.795499600935728e-05,0.0002058136160485,,,,7.907043618615717e-05,2.221135218860581e-06
76.974,28.825,,-4.345788693171926e-05,,,0.0001417290186509,,,,9.947588296199685e-06,-5.559026976698078e-05
76.984,28.825,,-4.345071283751168e-05,,5.2793689974350855e-05,7.516676123486832e-05,,,,3.689675395435188e-06,6.817213579779491e-05
76.994,28.825,,-5.707885065930896e-05,,8.225665078498423e-05,0.0001004007644951,,,,5.626323400065303e-06,9.139897656496032e-07
77.005,28.825,,,,,6.08265727350954e-05,,,,0.0001636579254409,-8.043560228543356e-06
77.015,28.825,,-6.378598300216254e-06,,,0.0002371686859987,,,,1.2177437383797953e-05,
77.026,28.825,,1.456283553125104e-05,,0.0002119929704349,0.000229220255278,,,,9.45046303968411e-06,-2.402923200861551e-05
77.036,28.825,,-1.7870388546725735e-05,,6.181759090395644e-05,8.266970689874142e-05,,,,5.5807599892432336e-06,
77.046,28.825,,-2.8451138859963976e-05,,5.3334617405198514e-05,0.0002690727415028,,,,5.281629273667932e-05,-1.4768138498766348e-05
77.057,28.825,,-2.3342727217823267e-05,,0.0002089653426082,9.250595030607656e-05,,,,8.471091859973967e-06,0.0002328061091247
77.067,28.825,,7.115606877050595e-06,,,9.544138447381556e-05,,,,6.833030784036964e-05,3.479767428871128e-06
77.078,28.825,,,,0.0002055210497928,8.621933375252411e-05,,,,5.002626949135447e-06,-1.0339691471017431e-05
77.088,28.825,,-2.3096899894881066e-05,,,6.881258013891056e-05,,,,6.813360960222781e-05,
77.098,28.825,,,,,0.0001523564424132,,,,2.2818434445071038e-05,0.0001002595890895
77.109,28.825,,,,7.993996405275539e-05,0.0001986167626455,,,,1.6898498870432377e-05,
77.119,28.825,,,,5.520340710063465e-05,0.0001508869754616,,,,4.000880289822817e-05,
77.129,28.825,,-5.122644324728753e-06,,,0.0003149826661683,,,,3.7418164993141545e-06,8.755730232223868e-05
77.14,28.825,,-1.9888007955159992e-05,,,0.000267135881586,,,,5.944172244198853e-06,0.0001361925387755
77.15,28.825,,,,,0.0001940797665156,,,,2.287010647705756e-05,-2.1551586542045698e-06
77.161,28.825,,-6.24538824922638e-06,,6.358857353916392e-05,4.961275408277288e-05,,,,9.34973722905852e-05,
77.171,28.825,,3.65193295692734e-06,,0.0001844658982008,0.0001326634228462,,,,1.4649436707259156e-05,
77.181,28.825,,,,7.057504262775183e-05,0.0002990891807712,,,,4.021096174255945e-06,6.962899351492524e-05
77.192,28.825,,-4.878383697359823e-05,,0.0001471958821639,0.0001058033740264,,,,0.0001171789917862,0.0001958345528692
77.202,28.825,,-8.766205610299949e-06,,,8.427583816228434e-05,,,,1.0820151146617718e-05,0.0004018119943793
77.213,28.825,,-2.226182732556481e-05,,0.0002315338497282,0.0002338898193556,,,,1.1109956176369453e-05,-1.1667497346934397e-05
77.223,28.825,,2.318358929187525e-05,,,4.090980655746535e-05,,,,-3.306966618765728e-06,1.4871657185722142e-05
76.994,28.835,,,,,6.8989276769571e-05,,,,1.7740838302415796e-05,-3.14185926981736e-05
77.005,28.835,,1.456283553125104e-05,,,6.271625898079947e-05,,,,3.212042065570131e-05,
77.015,28.835,,,,5.2793689974350855e-05,0.0001021411153487,,,,2.48609126174415e-06,-1.3231809134595096e-05
77.026,28.835,,-2.3342727217823267e-05,,8.225665078498423e-05,0.0002553742669988,,,,3.1708630103821638e-06,6.672702875221148e-05
77.046,28.835,,-1.97545323317172e-05,,0.0003668489225674,3.704754635691643e-05,,,,1.400968358211685e-05,-5.044803401688114e-05
77.057,28.835,,,,,1.8734868717729117e-05,,,,6.334985664580017e-05,
77.067,28.835,,,,,-1.3955263966636268e-05,,,,1.541916572023183e-05,
77.078,28.835,,-6.805683369748294e-06,,5.3334617405198514e-05,0.0001064073585439,,,,1.2990902177989485e-05,-2.689276880118996e-05
77.088,28.835,,-6.268799552344717e-06,,,5.8024157624458894e-05,,,,2.535635394451674e-05,0.0002057347883237
77.098,28.835,,,,,0.000275576923741,,,,-7.637097041879315e-06,5.765974151472619e-07
77.109,28.835,,,,6.729875894961879e-05,6.691481394227594e-05,,,,5.124084964336362e-06,9.283539839088917e-06
77.119,28.835,,-3.1395327823702246e-05,,,0.000210507569136,,,,3.5471090086502954e-05,1.3712969121115748e-05
77.129,28.835,,-1.58093298523454e-05,,7.993996405275539e-05,1.1658833500405308e-05,,,,0.0002717661263886,4.120036464883015e-06
77.14,28.835,,,,0.0002184828626923,0.0001032457512337,,,,1.2639493434107862e-05,4.090526601885358e-07
77.15,28.835,,3.65193295692734e-06,,,5.444973794510588e-05,,,,6.177466730150627e-06,1.427570987289073e-05
77.161,28.835,,1.11614344859845e-05,,,6.929466326255351e-05,,,,-4.034816811326891e-06,-4.880012511421228e-06
77.171,28.835,,1.2684509783866815e-05,,,3.541069236234762e-05,,,,1.8001979697146453e-05,0.000198975452804
77.181,28.835,,-5.966440585325472e-05,,6.358857353916392e-05,1.8599528630147688e-05,,,,5.560365752899088e-05,3.767261659959331e-05
77.192,28.835,,5.805553428217536e-06,,6.358857353916392e-05,7.826574437785894e-05,,,,3.5090477467747405e-05,-7.259177436935715e-06
77.202,28.835,,,,,-8.321491804963443e-06,,,,5.489581326401094e-06,-4.2138166463701054e-05
77.213,28.835,,,,,-2.5488847313681617e-05,,,,8.542051546100993e-06,-2.223720372285243e-07
77.046,28.844,,-2.702553138078656e-05,,0.0001773626427166,0.0002173235552618,,,,2.8382105483615305e-06,-8.103419304461568e-07
77.057,28.844,,,,6.630897405557334e-05,-1.4035816093382891e-05,,,,1.53275814227527e-05,-6.238544301595539e-06
77.067,28.844,,-3.0556004730897257e-06,,,-9.372259228257462e-06,,,,1.5746449207654223e-05,6.762319571862463e-06
77.078,28.844,,,,0.0002119929704349,0.0001376982836518,,,,1.2365333532216027e-05,2.1677964468835853e-05
77.088,28.844,,-5.122644324728753e-06,,,0.0001508869754616,,,,8.701906040187168e-07,-3.250290683354251e-05
77.098,28.844,,-9.699202564661393e-06,,,0.0001636878732824,,,,7.48607044442906e-06,-6.348719807647285e-07
77.109,28.844,,-2.140489232260734e-05,,3.913561886292882e-05,-5.709482024940371e-07,,,,0.0001247825566679,7.300535799004138e-05
77.119,28.844,,,,0.0001612626365385,0.0001525148691143,,,,-1.548841169096704e-06,-2.2912718122825027e-06
77.129,28.844,,,,,6.204884266480803e-05,,,,8.817318644105399e-07,-2.225507159892004e-05
77.14,28.844,,1.11614344859845e-05,,,0.0001326634228462,,,,9.74564227362862e-06,7.023962825769559e-05
77.171,28.844,,,,,0.0001178365637315,,,,5.65555201319512e-05,-3.449893029028317e-06
77.181,28.844,,,,,3.683228715090081e-05,,,,1.6863861674210057e-05,-4.7442412324016914e-05
77.192,28.844,,2.6073035769513808e-05,,,0.0003028053033631,,,,1.0494671187188942e-05,-2.223720372285243e-07
77.202,28.844,,1.5217489817587191e-05,,0.0002160352451028,-3.379416739335284e-05,,,,1.6225176295847632e-05,-6.127018423285335e-05
77.213,28.844,,,,6.358857353916392e-05,0.000128682833747,,,,1.2861882169090675e-05,4.344746230344754e-06
77.057,28.854,,-1.9286593669676225e-05,,0.0001516859483672,-3.808610927080736e-05,,,,1.1946799531870056e-05,0.0002699649194255
77.067,28.854,,-2.71461558440933e-05,,,1.8896225810749456e-05,,,,2.3863010937930085e-05,-7.89042951510055e-06
77.078,28.854,,-1.000880638457602e-05,,6.630897405557334e-05,6.734730413882062e-05,,,,1.1592390364967288e-05,
77.088,28.854,,,,0.000178306523594,0.0003354777873028,,,,1.7555592421558686e-05,-1.3504440175893253e-05
77.098,28.854,,8.87053283804562e-06,,,0.0001246668252861,,,,-5.561966190725798e-06,0.0003038111899513
77.109,28.854,,-1.3858385500498116e-05,,,0.0001553264883114,,,,2.7689654871210223e-06,6.176171154947951e-05
77.119,28.854,,,,0.0002253682760056,0.0001043435040628,,,,-1.6960635548457503e-05,-1.950887235580012e-05
77.129,28.854,,3.4247939765919e-05,,,7.579351949971169e-05,,,,-2.484594233465032e-06,
77.14,28.854,,,,,9.964952187146991e-05,,,,2.0611341824405827e-06,8.454132330371067e-05
77.181,28.854,,,,,0.000104736907815,,,,6.107464287197217e-05,0.0001691058569122
77.192,28.854,,,,0.0002184828626923,8.810308645479381e-05,,,,1.1571966751944274e-05,4.344746230344754e-06
77.202,28.854,,,,,0.0001676139654591,,,,9.754577331477776e-05,1.0160024430660997e-05
77.057,28.864,,-4.534245817922056e-05,,0.0001570146268932,0.0002215591375716,,,,1.6898498870432377e-05,-6.348719807647285e-07
77.067,28.864,,-3.976963853347115e-06,,8.27145777293481e-05,-1.5335201169364154e-05,,,,5.903232704440597e-06,-4.300973614590475e-06
77.078,28.864,,,,,9.680907533038408e-05,,,,3.9707147152512334e-06,-1.3035583833698183e-05
77.088,28.864,,,,,-2.0277753719710745e-05,,,,2.3432265152223408e-05,0.0002256269799545
77.098,28.864,,,,,5.444973794510588e-05,,,,4.896392511000158e-06,3.737829320016317e-05
77.109,28.864,,-2.7718891942640767e-05,,6.630897405557334e-05,8.145733590936288e-05,,,,2.445768586767372e-05,0.0003156231541652
77.088,28.874,,-1.595416324562393e-05,,0.0001570146268932,0.0001964401162695,,,,2.0148738258285448e-05,-5.140221037436277e-05
