longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.046,28.649,0.0001757155114319,2.304943700437434e-05,4.777608410222456e-06,3.0638148018624634e-05,7.440904937539017e-06,1.77912170329364e-05,-4.690024525189074e-06,3.633197820818168e-06,-1.457580492569832e-05,,4.9606856919126585e-05,-1.241788254446874e-06,2.7773816327680837e-05
77.057,28.649,-7.55422817633189e-08,,6.996653496571525e-07,2.0669107470894232e-05,3.235903204767965e-05,2.4866132662282325e-05,-4.690024525189074e-06,2.1224481315584853e-05,,-6.977653538342565e-05,1.897592119348701e-05,2.7752050300478004e-05,4.300864020478912e-05
77.067,28.649,0.0005703418282791,1.0072353688883595e-05,-5.330942713044351e-06,3.51339767803438e-05,3.21706356771756e-05,3.19753416988533e-05,,3.0383957891899627e-06,-6.95513563186978e-07,,1.341245024377713e-05,1.9378867364139296e-05,3.0487924959743395e-05
77.078,28.649,1.1838573300337885e-05,1.2007066288788336e-05,-8.566866199544165e-06,3.091359758400358e-05,-1.494686057412764e-05,1.5972129403962754e-05,-5.02100874655298e-06,5.010489530832274e-06,-6.03063526796177e-05,-8.138435987348203e-06,3.4668461012188345e-05,7.217743132059695e-06,1.5932777387206443e-05
77.088,28.649,0.0001790198002709,1.3045403647993226e-05,-2.2495262328448007e-06,2.603642496978864e-05,1.3830090210831258e-05,1.559816337248776e-05,-5.02100874655298e-06,5.784105724160327e-06,-2.943811978184385e-06,-5.029243311582832e-06,1.2363956557237543e-05,2.6231558877043423e-05,5.8516685385257006e-05
77.098,28.649,4.234126026858576e-05,,3.182960654157796e-06,5.180379957892001e-06,1.991341378015932e-05,3.541918704286218e-05,-5.02100874655298e-06,-3.70230627595447e-05,-2.9667227863683365e-05,-8.01741498435149e-06,1.935627187776845e-05,5.959157078905264e-06,2.5986542823375203e-05
77.109,28.649,-4.384764906717464e-05,-8.750645974942017e-06,-3.176319978592801e-06,9.780764230526984e-06,5.437422714749118e-06,5.5266209528781474e-05,-5.02100874655298e-06,9.017727279569954e-06,-1.2448468623915687e-05,-1.2372312994557433e-05,1.6537567717023194e-05,1.7466312783653848e-05,1.671217250986956e-05
77.119,28.649,0.0003095279680564,9.314166163676418e-06,9.733309525472578e-06,1.869440711743664e-05,-3.717983190654195e-06,1.958126449608244e-05,1.702887129795272e-05,-1.1580973477975933e-05,,-4.405438630783465e-06,1.7998921975959092e-05,1.650924787099939e-05,6.663184467470273e-05
77.129,28.649,-6.948452937649563e-05,1.4141483006824274e-05,3.531526090227999e-06,0.0001390809920849,1.4561036323357255e-06,3.737319275387563e-05,-8.377552944693889e-07,3.655337195596076e-06,,-1.0986000233970117e-05,1.1926093065994792e-05,7.685395758016966e-06,1.457312100683339e-05
77.14,28.649,5.327357939677313e-05,2.076482996926643e-05,-4.2392748582642525e-06,1.4253744666348211e-05,-7.504444056394277e-06,3.640275099314749e-05,2.627823732836987e-06,4.941209681419423e-06,-2.301148379046936e-05,-3.183234002790414e-05,1.0596741049084812e-05,2.5671383809822146e-06,3.398788612685166e-05
77.15,28.649,2.1809787540405523e-06,,-5.9216049521637615e-06,1.7318447135039605e-05,-1.0840951745194616e-06,1.9262248315499164e-05,2.627823732836987e-06,7.99648478277959e-06,-1.85251010407228e-05,-2.5613362595322545e-05,2.4691060389159247e-05,4.351645202405052e-06,2.760372262855526e-05
77.161,28.649,3.719750384334475e-05,-7.634053872607183e-06,2.7736866741179256e-06,2.816829874063842e-05,4.3976564484182745e-05,3.175275924149901e-05,2.627823732836987e-06,-3.4146098641940625e-06,,,1.6143223547260277e-05,1.5063461432873735e-05,3.1745217711431906e-05
77.171,28.649,0.0005121348076499,-7.71645659369824e-07,1.234954015671974e-05,8.943605644162744e-05,1.7932474293047562e-05,2.215158929175232e-05,2.627823732836987e-06,5.52092296857154e-06,,,5.796131517854519e-06,3.2673662531124137e-07,3.45017688232474e-05
77.181,28.649,1.445786710974062e-05,1.1651376553345472e-05,-8.701101705810288e-07,2.0887206119368784e-05,1.4635989828093445e-05,4.318452920415439e-05,-1.414793615595045e-07,-1.1309720321150962e-05,-1.39875483000651e-05,-6.808337730035419e-06,5.294989023241215e-05,5.185941972740693e-06,4.365425411378965e-05
77.192,28.649,0.0002631912648212,3.714337481142138e-06,-3.2651182664267253e-06,5.291597335599363e-05,1.2597250133694615e-05,4.318452920415439e-05,2.11311926250346e-05,5.769296421931358e-06,-1.4576991816284137e-05,,9.76591127255233e-06,8.368729140784126e-06,1.577972579980269e-05
77.202,28.649,0.0004187815939076,-4.664931111619808e-05,-1.1541623280209024e-05,0.0002281043125549,-1.6278910379696754e-06,5.709911783924326e-05,-1.8328633814235214e-05,6.566630872839596e-06,-1.4576991816284137e-05,,8.764920949033694e-07,6.164051683299476e-06,1.537297612230759e-05
77.213,28.649,9.265287371817976e-05,5.969148787698941e-06,-9.156270607491024e-06,-8.919114407035522e-07,-5.041659278504085e-06,2.231719008705113e-05,1.3427385056274945e-05,-1.1790813005063684e-05,-2.12214272323763e-05,-1.1340294804540464e-05,-3.217435732949525e-06,1.4281216863309965e-05,2.8319525881670412e-05
77.223,28.649,4.155629085289547e-06,,1.0788396139105316e-05,1.8359693058300763e-05,7.686208846280351e-06,3.380239286343567e-05,2.627823732836987e-06,9.369776307721622e-06,-1.6318372217938304e-06,-3.941789691452868e-05,-3.217435732949525e-06,-2.8760184704879066e-06,1.9865497961291112e-05
77.233,28.649,3.1742852115712594e-06,1.6208408851525746e-05,7.933928827696946e-06,1.865745616669301e-06,6.631898486375576e-06,1.8766921130009e-05,,2.647370456543285e-05,-8.920987056626473e-06,-3.3029904443537816e-05,1.7179145288537256e-05,3.650380904218764e-06,1.1608434761001265e-05
77.244,28.649,6.019869033480063e-05,6.136212959972909e-06,2.357460834900849e-05,0.0003598878975026,2.320568637514953e-05,2.7969872462563217e-05,2.323502121726051e-05,7.784852641634643e-06,-9.300124474975746e-06,,1.9679033357533623e-05,6.623681656492408e-06,3.7882782635279e-05
77.254,28.649,0.0001552125759189,-2.901781590480823e-05,1.8587645172374323e-05,1.5375475413748063e-05,6.020925411576172e-06,3.02963253488997e-05,-4.384421845315956e-05,8.9069453679258e-06,-9.300124474975746e-06,1.3495612165570492e-06,3.504760388750583e-05,1.3618125194625463e-05,2.1938878489891067e-05
77.264,28.649,6.224244771146914e-06,-1.143907411460532e-05,3.0834700737614185e-05,1.769932896422688e-05,4.313296813052148e-05,1.6295138266286813e-05,-3.115846629953012e-05,-1.1889507050000248e-06,-2.252794911328237e-05,-3.1873378247837536e-06,1.992691250052303e-05,1.1729420293704608e-05,3.992829078924842e-05
77.275,28.649,0.0001519850484328,-3.345753066241741e-05,-5.205960860621417e-06,1.900683309941087e-05,1.0872884558921214e-05,1.9229426470701583e-05,6.172909706947394e-06,5.3768803809362e-06,-4.470836756809149e-06,-1.475381213822402e-05,1.490681097493507e-05,,6.230816507013515e-05
77.285,28.649,4.18126983277034e-05,3.95276329072658e-05,-2.152775664399087e-07,3.3452786738052964e-05,0.0001016969981719,3.52216447936371e-05,-1.573870463289495e-06,1.222228320330032e-06,-3.489500613795826e-06,-9.31879367271904e-06,3.836747055174783e-06,4.803774572792463e-06,4.345128036220558e-05
77.296,28.649,9.563176490701153e-07,-1.757673999236431e-05,2.4010942070162852e-05,1.589239400345832e-05,1.914276617753785e-05,3.067226498387754e-05,-1.2977862752450164e-05,8.441506338385807e-07,-2.647514338605106e-05,-1.0467853826412464e-05,6.423982267733663e-05,7.925734280433971e-06,3.5783938074018806e-05
77.306,28.649,9.708775905892251e-06,,-1.575917485752143e-05,4.137351061217487e-05,9.09631580725545e-06,2.0153964214841835e-05,-1.573870463289495e-06,-1.0224820101711884e-07,-9.513891200185752e-06,-2.536392275942489e-05,1.4929185454093384e-05,2.13887124118628e-05,6.074914199416526e-05
77.316,28.649,3.4519667678978294e-05,1.848618376243394e-05,-1.4918991837475916e-05,4.898629413219169e-05,-4.699316377809737e-06,2.1271933292155157e-05,-1.573870463289495e-06,-8.826989869703539e-06,-1.0065004062198568e-05,-1.0069080417451914e-05,1.088810313376598e-05,1.118717136705527e-05,5.962249997537583e-05
76.932,28.659,-2.6037898805952864e-06,7.462351732101524e-06,-1.8624979929882105e-05,1.0039531844086014e-05,1.4531340639223345e-05,2.409666012681555e-05,-1.376853742840467e-05,2.095356421705219e-06,-9.300124474975746e-06,,1.6467038221890107e-05,1.3414191926131023e-05,1.5714451365056448e-05
76.943,28.659,-5.388325917010661e-06,2.9421818908303976e-05,1.6098303603939712e-05,4.552305836114101e-05,4.023823976240237e-07,1.735217847453896e-05,1.4741462109668646e-05,0.0001866032980615,-2.273491190862842e-05,-8.566331416659523e-06,4.177440132480115e-05,5.362933734431863e-06,1.3496312021743506e-05
76.953,28.659,0.0003652874438557,8.382236956094857e-06,-9.084284101845697e-06,7.441956313414266e-06,5.430973396869376e-05,4.318237188272178e-05,1.4741462109668646e-05,6.658323400188237e-06,-3.379693964689068e-07,,1.968249489436857e-05,6.761322310921969e-06,2.737650902417954e-05
76.963,28.659,4.0813749365042895e-05,1.6408324881922454e-05,-2.1120715700817527e-06,3.902264870703221e-05,2.462714064677129e-06,4.253307997714728e-05,1.5273175449692644e-05,-2.0262010366423056e-05,-1.1173148777743336e-05,-4.932316642225487e-06,1.4908676348568406e-05,4.09128097089706e-06,4.531181912170723e-05
76.974,28.659,0.0001933493040269,3.0343610433192225e-06,-1.5410412856908806e-07,1.4424553228309378e-05,1.875253474281635e-05,2.100255551340524e-05,-2.081163984257728e-06,3.104733877989929e-06,,-6.977653538342565e-05,9.508733455732e-06,8.36559684103122e-06,1.599577626620885e-05
76.984,28.659,7.928739069029689e-05,8.260371032520197e-06,3.791047447521123e-06,2.0835548639297485e-05,7.086340247042244e-06,1.538700053060893e-05,-2.081163984257728e-06,-4.506435288931243e-06,-6.482999651780119e-06,-2.4188047973439097e-06,8.777341463428456e-06,1.1871403330587782e-05,6.290656892815605e-05
76.994,28.659,6.5047868702095e-05,5.224079359322786e-06,-1.3109208339301404e-05,1.8903514501289465e-05,7.923827797640115e-05,2.8179319997434504e-05,,1.0565783668425864e-05,-3.287005893071182e-05,-2.8696536901406944e-05,8.777341463428456e-06,3.978732365794713e-06,1.825466097216122e-05
77.005,28.659,6.133785791462287e-05,-7.21143976534222e-07,1.0804753401316702e-05,1.1964615623583086e-05,-1.95291499949235e-06,1.6847892766236328e-05,-3.862576704705134e-05,3.125280954918708e-06,,-8.737560165172908e-06,1.0073405974253546e-05,2.992866029671859e-05,3.3596075809327886e-05
77.015,28.659,0.0001533605100121,-1.652824903430883e-05,1.2036710359097924e-05,3.496206772979349e-05,2.120999909038801e-07,2.026863148785196e-05,3.046375422854908e-05,6.702097834931919e-06,-7.896120223449543e-06,-1.1244294910284223e-05,1.6438309103250504e-05,5.687474640581058e-06,2.7525518817128614e-05
77.026,28.659,0.0001361218601232,,6.442126050387742e-06,2.6411622457089837e-05,3.962663686252199e-05,2.538499575166497e-05,1.815874566091225e-05,6.8681179072882514e-06,-8.920987056626473e-06,-4.573933892970672e-06,3.7333993532229215e-05,1.527225504105445e-05,2.3913278710097075e-05
77.036,28.659,0.0002838843793142,1.018339298752835e-05,-3.68219189113006e-05,1.829347274906468e-05,0.0001226949534611,5.010185486753471e-05,-1.8328633814235214e-05,-5.989669716655044e-06,-2.775530992948916e-05,-7.000701589277014e-05,1.204101772600552e-05,1.0294279491063207e-05,2.049814065685496e-05
77.046,28.659,7.159033430070849e-06,1.5191324564511888e-05,7.061222731863381e-06,6.513496828119969e-06,2.9524519050028172e-05,1.887995495053474e-05,-3.853511771012563e-06,7.066134458000306e-06,-2.3685177438892424e-05,-6.19685295077943e-07,1.6633897757856175e-05,-2.215435188190895e-06,2.947633038274944e-05
77.057,28.659,0.0002151384105673,-2.358760866627563e-06,4.456361239135731e-06,2.129931453964673e-05,0.0001426904200343,1.7312020645476878e-05,1.6407875591539778e-05,-3.97876683564391e-05,-1.85251010407228e-05,-7.63628413551487e-05,4.020972119178623e-05,7.584072818644927e-07,6.590703560505062e-05
77.067,28.659,0.0002238181186839,4.042734872200526e-05,1.085755866370164e-05,5.501796113094315e-05,3.6119254218647256e-05,1.738458377076313e-05,-6.985697837080806e-05,5.179196250537643e-06,-1.6994948964565992e-05,-9.462546586291865e-06,-1.7522947018733248e-05,1.2979690836800728e-05,1.012752363749314e-05
77.078,28.659,0.0003780837578233,-5.651001174555859e-06,-5.492281161423307e-06,9.518391379970126e-06,1.03094607766252e-05,1.6711908756406046e-05,-1.2108975170121994e-05,5.077437435829779e-06,-1.5266490663634613e-05,1.5185813026619144e-05,5.888970190426335e-05,1.3627250154968353e-05,5.4699776228517294e-05
77.088,28.659,5.061243086856848e-07,8.205602171074133e-06,4.163152880209964e-06,2.0881172531517223e-05,1.644110852794256e-05,2.4866132662282325e-05,6.899115760461427e-06,8.172675734385848e-06,-4.394385996420169e-06,-5.560152203543112e-05,6.698452921227727e-07,5.685999440174783e-06,2.7773816327680837e-05
77.098,28.659,0.0001060969152604,-4.367406745586777e-06,-2.4539615424146177e-06,2.2312840883387253e-05,5.9856820371351205e-06,3.19753416988533e-05,-1.2108975170121994e-05,1.0665959962352645e-05,-2.0198805941618048e-05,-6.941844912944362e-05,3.475696939858608e-05,2.828213109751232e-05,6.746679719071835e-05
77.109,28.659,-9.525369023322128e-06,2.6354964575148188e-05,9.417500223207751e-06,1.5761630493216217e-05,9.544080057821702e-06,3.40200676873792e-05,6.899115760461427e-06,-1.566801620356273e-05,-8.98150847206125e-06,-7.794000339345075e-06,1.432381850463571e-05,3.0673338642372983e-06,3.1322637369157746e-05
77.119,28.659,7.484891830245033e-05,1.2880385838798247e-05,-7.041523531370331e-06,1.306578633375466e-05,2.05957312573446e-05,4.1139759559882805e-05,,1.6340363799827173e-05,-2.12214272323763e-05,-6.808337730035419e-06,3.4668461012188345e-05,1.556366987642832e-05,1.9087279724772088e-05
77.129,28.659,5.0733131502056494e-05,1.0619832210068124e-05,1.6630015124974309e-06,3.33208627125714e-05,1.919443639053497e-05,2.6665626137400977e-05,1.7520960682304576e-06,2.069065203613718e-06,-8.98150847206125e-06,-4.917924525216222e-05,-1.7522947018733248e-05,2.582107117632404e-05,5.1736289606196806e-05
77.14,28.659,5.5416316172340885e-05,-1.8003227523877285e-05,-2.3948941816342995e-06,2.226437027275097e-05,3.055114939343184e-05,5.5266209528781474e-05,5.645744749926962e-06,1.9652645733003737e-06,-1.2729704394587316e-05,1.2661727851082103e-05,2.543848950153915e-06,5.42206453246763e-06,2.691485133254901e-05
77.15,28.659,8.000125671969727e-05,1.1643118341453372e-05,7.436302894348046e-06,5.296244580677012e-06,4.336600977694616e-05,1.4432134776143355e-05,-1.6178659279830754e-05,5.401994712883607e-06,,-2.020060674112756e-05,1.7457306967116892e-05,2.0837642296100967e-05,2.635210876178462e-05
77.161,28.659,0.0002952009963337,-4.455334055819549e-05,1.3662876199305174e-06,2.335230601602234e-05,6.321547698462382e-05,3.737319275387563e-05,5.645744749926962e-06,8.335044867635588e-07,-7.051832199067576e-06,-1.2183543731225654e-05,1.2363956557237543e-05,1.1500369510031304e-05,5.374463216867298e-05
77.171,28.659,-6.448607564379927e-06,1.1391351790734916e-06,-3.742850094567984e-05,2.1234163796179928e-05,0.0001104251714423,2.745106212387327e-05,1.4865991033730095e-05,3.045078074137564e-06,,-2.8221472803124925e-06,1.3923595361120532e-05,8.368729140784126e-06,3.700062370626256e-05
77.181,28.659,7.137350621633232e-05,8.176902156264987e-06,2.3459181193175027e-06,1.3427658814180177e-05,1.3020820915699003e-05,1.3638223208545242e-05,1.4865991033730095e-05,4.519025424087886e-06,7.794038765496225e-07,-3.941789691452868e-05,6.9853572313149925e-06,2.604966721264645e-05,1.457312100683339e-05
77.192,28.659,5.647258149110712e-05,-1.1642517165455502e-05,-2.4524608761566924e-06,-2.26311499318399e-06,-3.1237320854415884e-06,5.053130735177547e-05,-3.115846629953012e-05,-5.020388925913721e-06,-3.899295916198753e-05,-1.1468281627458056e-05,1.455143774364842e-05,2.6321561108488822e-06,2.156167101929896e-05
77.202,28.659,-2.6175987386523047e-06,1.1221671229577623e-05,3.6975675357098234e-06,1.700492066447623e-05,1.0935119462374132e-05,3.804349398706108e-05,-5.268722134132986e-07,3.713505793712102e-05,-2.685089384613093e-05,-3.1873378247837536e-06,2.4691060389159247e-05,1.5931944972180645e-06,2.3691729438724e-05
77.213,28.659,0.0001174994031316,-7.576704319944838e-06,-7.024279966572067e-07,1.4665784874523524e-05,8.746279490878806e-06,3.5413584555499256e-05,-5.268722134132986e-07,-2.8282183848205023e-05,-8.84582277649315e-06,-1.3409868188318796e-05,-6.66840469421004e-06,2.631961433507968e-05,2.7898220650968145e-05
77.223,28.659,1.1433794497861529e-05,-1.9689352939167293e-06,-8.572492902203521e-07,1.6492449503857642e-05,1.3399204362940507e-05,1.3657578165293671e-05,-5.268722134132986e-07,2.0705365386675112e-05,-8.84582277649315e-06,-2.284166657773312e-05,1.6143223547260277e-05,1.5987017832230777e-05,5.339865674613975e-05
77.233,28.659,0.0001564262929605,-2.5564858674442803e-08,6.238043170014862e-06,2.650139322213363e-05,1.489416536060162e-05,1.8000473573920317e-05,-5.268722134132986e-07,1.084986138266686e-06,-3.489500613795826e-06,-9.9627814051928e-06,2.420402415737044e-05,1.614522625459358e-05,6.575653969775885e-05
77.244,28.659,4.093492316314951e-05,8.543837793695275e-06,-5.63241610507248e-06,1.607786543900147e-05,2.389083601883613e-05,2.0367475372040644e-05,1.8088411479766364e-06,-8.212614375224803e-07,-4.171301497990498e-06,,1.939096364367288e-05,-6.3685861277917866e-06,3.116947482340038e-05
77.254,28.659,0.0003538411401677,9.815916200750507e-06,3.897906026395504e-06,6.121124897617847e-05,4.349968094174983e-06,3.134118742309511e-05,,-1.8162050992032164e-06,-2.647514338605106e-05,-1.0467853826412464e-05,-5.804388365504565e-06,6.480129286501324e-06,1.537297612230759e-05
77.264,28.659,4.156210707151331e-05,3.95276329072658e-05,1.111966139433207e-05,1.918238194775768e-05,1.7354044757666998e-05,1.9435305148363117e-05,-6.732126166753005e-06,4.790163984580431e-06,,,-3.345492814332829e-06,5.180222160561243e-06,1.960870031325612e-05
77.275,28.659,2.709977707127109e-06,-7.138326327549294e-05,-2.240927460661624e-05,1.0689856026147028e-05,7.27464112060261e-06,2.0765002773259766e-05,,5.2813870752288494e-06,-7.692132385272998e-06,-1.042057920130901e-05,3.8497291825478896e-05,1.1068402272940148e-05,2.066361230390612e-05
77.285,28.659,4.74166008643806e-05,6.082893833081471e-07,2.123562268252499e-07,0.0001410388067597,1.2427404726622626e-05,3.970261968788691e-05,1.6245809320025728e-06,6.1567052398459055e-06,-7.692132385272998e-06,-3.998264583060518e-05,1.3013603165745735e-05,1.1865199667226989e-05,2.8277137971599583e-05
77.296,28.659,9.257920464733616e-05,1.4392878256330732e-05,6.002414920658339e-06,1.3063287951808888e-05,7.477477083739359e-06,2.076634882541839e-05,-5.268722134132986e-07,6.598712388949934e-06,,-4.219695256324485e-05,-1.002037970465608e-05,1.2531604625110049e-05,2.8235443096491508e-05
